Wall time,Step,Value
1661935709.296657,10240,24.0
1661936147.712341,20224,211.8000030517578
1661936588.3537338,30208,500.0
1661937026.2784002,40192,500.0
1661937466.5412416,50176,500.0
1661937905.4936225,60160,500.0
1661938344.9131656,70144,500.0
1661938784.5911624,80128,500.0
1661939224.187834,90112,500.0
1661939663.3261452,100096,500.0
