Wall time,Step,Value
1667069362.8553698,16384,-178.56414794921875
1667069903.0976217,32768,-185.4224090576172
1667070440.5547197,49152,-166.32858276367188
1667070975.7187884,65536,-152.48919677734375
1667071515.0488193,81920,-141.90516662597656
1667072053.819191,98304,-160.49542236328125
1667072592.2133539,114688,-125.98533630371094
1667073138.2667036,131072,-107.56555938720703
1667073673.8712456,147456,-118.10296630859375
1667074190.8365724,163840,-111.43319702148438
1667074726.5350432,180224,-114.81598663330078
1667075269.652883,196608,-127.20305633544922
1667075815.19054,212992,-106.55134582519531
1667076366.328058,229376,-107.08116912841797
1667076914.4517927,245760,-117.3117446899414
1667077460.1489916,262144,-114.49559783935547
1667078001.4473164,278528,-104.91019439697266
1667078545.9820576,294912,-97.34822845458984
1667079087.144967,311296,-105.72698211669922
1667079627.2970984,327680,-105.6528091430664
1667080160.886047,344064,-99.72376251220703
1667080684.734366,360448,-106.95459747314453
1667081219.6602752,376832,-103.74903869628906
1667081760.9159648,393216,-100.99271392822266
1667082314.71809,409600,-99.6264419555664
1667082857.2798984,425984,-100.84302520751953
1667083391.5136802,442368,-100.63334655761719
1667083936.9422877,458752,-98.80268096923828
1667084483.0605578,475136,-99.5345458984375
1667085024.5616527,491520,-95.6277084350586
1667085563.2933576,507904,-97.23136901855469
1667086103.326524,524288,-102.97667694091797
1667086655.8980565,540672,-93.80567169189453
1667087201.6121461,557056,-93.75872802734375
1667087755.0436633,573440,-93.36431884765625
1667088293.6593146,589824,-94.91781616210938
1667088834.6472092,606208,-91.02237701416016
1667089238.688221,622592,-97.31175994873047
1667089617.9965148,638976,-85.28253936767578
1667090022.2467172,655360,-92.62665557861328
1667090410.2495282,671744,-93.63772583007812
1667090806.078632,688128,-91.65499114990234
1667091198.7556224,704512,-90.42243957519531
1667091610.9247339,720896,-88.6805419921875
1667092023.4444542,737280,-81.29161834716797
1667092435.958901,753664,-83.92208862304688
1667092831.922514,770048,-84.69277954101562
1667093212.9239566,786432,-75.96290588378906
1667093626.7274737,802816,-72.8145980834961
1667094023.5680773,819200,-76.95796966552734
1667094422.107743,835584,-81.64826965332031
1667094833.0101924,851968,-69.2884292602539
1667095223.8415473,868352,-66.65068054199219
1667095628.2282095,884736,-63.876930236816406
1667096025.763427,901120,-68.10054779052734
1667096402.8171823,917504,-63.425235748291016
1667096809.5234668,933888,-56.21782684326172
1667097222.2710035,950272,-60.976383209228516
1667097603.0831592,966656,-54.105377197265625
1667098000.1950188,983040,-41.290950775146484
1667098378.2532005,999424,-39.82573699951172
1667098767.5039122,1015808,-42.0192985534668
1667099162.446453,1032192,-42.51790237426758
1667099551.2225516,1048576,-34.047706604003906
1667099944.5259068,1064960,-37.190364837646484
1667100354.6308222,1081344,-40.33893966674805
1667100752.3821673,1097728,-35.466400146484375
1667101144.2347734,1114112,-21.48216438293457
1667101558.886974,1130496,-27.675498962402344
1667101957.2609801,1146880,-24.678146362304688
1667102370.9214084,1163264,-28.92904281616211
1667102767.9542174,1179648,-27.92833709716797
1667103198.721136,1196032,-34.23110580444336
1667103602.7945042,1212416,-21.409093856811523
1667103992.6242952,1228800,-37.598838806152344
1667104391.4852817,1245184,-40.03475570678711
1667104818.314965,1261568,-41.40530776977539
1667105231.2010362,1277952,-43.496543884277344
1667105637.3411567,1294336,-55.59782028198242
1667106059.5268202,1310720,-54.786983489990234
1667106478.4188788,1327104,-39.689796447753906
